"word","position_score","psi","zeta","abs_zeta","political_leaning","frequency","position_rank","discrimination_rank"
"demonstrationen",-0.0710346959020994,1.78269863809919,-0.17321225524761,0.17321225524761,"left",38,9504,16088
"unterschiedlich",-0.0708092378387303,2.01627962646989,-0.194052605246701,0.194052605246701,"left",48,9505,15789
"chemieindustrie",-0.0707864649579396,0.542970466201917,-0.092865577341178,0.092865577341178,"left",11,9506,17241
"ausgaben",-0.0705508868853403,3.00485217757129,-0.316955168004928,0.316955168004928,"left",129,9507,14200
"bewerbung",-0.0702552018068848,0.090905415496233,-0.0735221749189161,0.0735221749189161,"left",7,9508,17493.5
"zurückzunehmen",-0.0702552018068848,0.090905415496233,-0.0735221749189161,0.0735221749189161,"left",7,9509,17493.5
"personalplanung",-0.0702261849611635,-0.0632496349232115,-0.0680400450178748,0.0680400450178748,"left",6,9510,17571
"haag",-0.0702261849611635,-0.0632496349232115,-0.0680400450178748,0.0680400450178748,"left",6,9511,17571
"tragbar",-0.0702261849611635,-0.0632496349232115,-0.0680400450178748,0.0680400450178748,"left",6,9512,17571
"träumt",-0.0700877820734925,0.0908801910448494,-0.0733460448520725,0.0733460448520725,"left",7,9513,17497.5
"wahrt",-0.0700877820734925,0.0908801910448494,-0.0733460448520725,0.0733460448520725,"left",7,9514,17497.5
"außenpolitisch",-0.0700877820734925,0.0908801910448494,-0.0733460448520725,0.0733460448520725,"left",7,9515,17497.5
"blinder",-0.0700877820734925,0.0908801910448494,-0.0733460448520725,0.0733460448520725,"left",7,9516,17497.5
"ernährungsstrategie",-0.0700709403146669,0.917556225777748,-0.110862010002771,0.110862010002771,"left",16,9517,16968
"beeinflusst",-0.0695735792139597,0.852942660450046,-0.10657577308182,0.10657577308182,"left",15,9518,17012
"kommission",-0.0695728204220059,2.94891338947261,-0.303940109759987,0.303940109759987,"left",122,9519,14354
"parteiengesetz",-0.0693841718869477,0.0907739889954391,-0.0726058694662297,0.0726058694662297,"left",7,9520,17507
"beschlossene",-0.0693501920191026,1.67121922782858,-0.159936766782925,0.159936766782925,"left",34,9521,16272
"nachfolgende",-0.069249811841229,0.542738797342972,-0.090839101542677,0.090839101542677,"left",11,9522,17269
"hahn",-0.0691422342419684,0.542722523336144,-0.090697247593404,0.090697247593404,"left",11,9523,17273
"altersversorgung",-0.0689025070448143,1.4406278252892,-0.141600041837114,0.141600041837114,"left",27,9524,16510
"scheitert",-0.0686611553146067,1.28024860168828,-0.130230754991881,0.130230754991881,"left",23,9525,16690
"arbeitsverträge",-0.0686368671039952,0.447335796190672,-0.0858410825768397,0.0858410825768397,"left",10,9526,17337
"annexion",-0.0685186693226094,0.447317869850595,-0.0856924897792112,0.0856924897792112,"left",10,9527,17345
"schnelle",-0.0682751949087983,2.40737570005761,-0.227519141234318,0.227519141234318,"left",71,9528,15298
"verschwunden",-0.0681402030833388,0.447260411358251,-0.0852167148510138,0.0852167148510138,"left",10,9529,17352
"diesmal",-0.0681046947932356,1.7822560826468,-0.166030945855354,0.166030945855354,"left",38,9530,16175
"spalten",-0.0680632752697189,1.8335430823887,-0.170240021488613,0.170240021488613,"left",40,9531,16115
"künstliche",-0.0678592159585799,2.05665560654596,-0.189760548966004,0.189760548966004,"left",50,9532,15863
"berufstätigkeit",-0.0678459791615802,0.709579945028684,-0.0967403026946618,0.0967403026946618,"left",13,9533,17157
"töten",-0.0676608473048786,0.917191136495227,-0.107029366973605,0.107029366973605,"left",16,9534,17002
"osteuropäischen",-0.0675343606766942,0.629489803018965,-0.0925159828286941,0.0925159828286941,"left",12,9535,17244
"zahlungen",-0.0675198708664887,1.78216710585143,-0.164597893536129,0.164597893536129,"left",38,9536,16185
"landet",-0.0668460554214272,0.542373437513319,-0.0876699341205969,0.0876699341205969,"left",11,9537,17322
"freiheit",-0.0668145663933976,4.52628937195422,-0.642306627456307,0.642306627456307,"left",591,9538,10037
"middelberg",-0.0668119708180603,1.32252678837633,-0.129430707736112,0.129430707736112,"left",24,9539,16706
"wichtigste",-0.0666896921175786,2.31884154293195,-0.212612481170787,0.212612481170787,"left",65,9540,15524
"schulabschluss",-0.0665537644528738,1.08887247059049,-0.114714489840321,0.114714489840321,"left",19,9541,16934
"teile",-0.0664850532930384,2.9151076064328,-0.285582502577771,0.285582502577771,"left",118,9542,14568
"verzahnung",-0.0663849133816991,1.08884663932678,-0.114421974149088,0.114421974149088,"left",19,9543,16939
"älteren",-0.0663797280060224,1.9510693563768,-0.17607787820029,0.17607787820029,"left",45,9544,16023
"komplett",-0.066319144016767,2.88932972213843,-0.281221739009704,0.281221739009704,"left",115,9545,14632
"lösungen",-0.0662763485155488,3.57373667117678,-0.395717841105931,0.395717841105931,"left",228,9546,13180
"fortschritts",-0.0661208035923481,0.629273870037679,-0.0905697580928558,0.0905697580928558,"left",12,9547,17282
"sozialabgaben",-0.0660930140903817,1.36323878751622,-0.13067096526884,0.13067096526884,"left",25,9548,16684
"partnerschaftlich",-0.0660789599465255,1.27985502517222,-0.125308400451836,0.125308400451836,"left",23,9549,16768
"wellen",-0.0659779412105588,0.223786868992272,-0.0737893119486869,0.0737893119486869,"left",8,9550,17485
"schwieriger",-0.0657961739714749,1.36319327883959,-0.130081129610628,0.130081129610628,"left",25,9551,16691
"verheiratet",-0.0654616330842748,0.783323429021728,-0.0968463721869792,0.0968463721869792,"left",14,9552,17156
"bleiben",-0.0654523503450311,4.55772363060626,-0.639178793680549,0.639178793680549,"left",610,9553,10079
"sonstigen",-0.0653327428631078,1.27974051105661,-0.1238862230371,0.1238862230371,"left",23,9554,16798
"erläutern",-0.0652907113624757,1.95090232441795,-0.17317470540658,0.17317470540658,"left",45,9555,16089
"stromnetze",-0.0649513035743077,1.23523007868863,-0.120452183010627,0.120452183010627,"left",22,9556,16864
"branche",-0.0649417710957738,2.67678565111414,-0.247617165180631,0.247617165180631,"left",93,9557,15062
"willkürliche",-0.0648181378540518,0.0900772705585007,-0.0678041976062463,0.0678041976062463,"left",7,9558,17574
"belästigung",-0.0647844683882411,0.916750657825947,-0.102456797116073,0.102456797116073,"left",16,9559,17079
"bewährte",-0.0647802676951237,1.088600267694,-0.111642430572887,0.111642430572887,"left",19,9560,16962.5
"haft",-0.0647802676951237,1.088600267694,-0.111642430572887,0.111642430572887,"left",19,9561,16962.5
"biomasse",-0.0647488326735225,1.18867888377159,-0.117314118894114,0.117314118894114,"left",21,9562,16890
"vorbereitet",-0.0647045682092115,1.95081211595265,-0.171612300034246,0.171612300034246,"left",45,9563,16105
"zukunftsfest",-0.0647007802174715,1.47635355268144,-0.135361643404853,0.135361643404853,"left",28,9564,16597
"konventionellen",-0.0646990515782537,0.70909813360587,-0.0922309363417088,0.0922309363417088,"left",13,9565,17255
"aktion",-0.0646817895205177,0.446731209166723,-0.0808701923976338,0.0808701923976338,"left",10,9566,17397.5
"gemeinsamkeiten",-0.0646817895205177,0.446731209166723,-0.0808701923976338,0.0808701923976338,"left",10,9567,17397.5
"handelsverträge",-0.0646500978324152,0.090051381259289,-0.0676275408503191,0.0676275408503191,"left",7,9568,17579.5
"zurückzukommen",-0.0646500978324152,0.090051381259289,-0.0676275408503191,0.0676275408503191,"left",7,9569,17579.5
"vertreiben",-0.0646500978324152,0.090051381259289,-0.0676275408503191,0.0676275408503191,"left",7,9570,17579.5
